nombre_comuna;nombre_barrio;zona;sitio_atencion;direccion_sitio_atencion;disciplina_y_o_actividad;Lunes;Martes;Miercoles;Jueves;Viernes;sabado;Domingo;hora_inicio;hora_fin;corregimiento;vereda;nivel deportivo;programa;MONITOR;nombre grupo
19;Barrio Eucarístico;Urbana;UNIDAD DEPORTIVA JAIME APARICIO  (Piscinas Hernando Botero O´Byrne);Cll 9 # 37 - 00;PARA NATACIÓN;Lunes;;;;;;;4:00.pm;5:00.pm;;;No aplica;Cali Incluyente;YELSI CULCHAC;CI - INICIACION PARANATACION - C19 - G03
19;Barrio Eucarístico;Urbana;UNIDAD DEPORTIVA  JAIME APARICIO;C 9 No. 37-01;BALONCESTO AUDITIVO;;Martes;;Jueves;;;Domingo;9:00.am-7:00.pm-7:00.pm;11:00.am-9:00.pm-9:00.pm;;;No aplica;Cali Incluyente;LUIS LOPEZ;CI -INICIACION BALONCESTO AUDITIVO - C19 - G01
19;Barrio Eucarístico;Urbana;UNIDAD DEPORTIVA  JAIME APARICIO;C 9 No. 37-01;BOCCIA;;;;;Viernes;;;2:30.pm;3:30.pm;;;No aplica;Cali Incluyente;KEVIN WESSEL;CI- BOCCIA - C19-G05
19;Bellavista;Urbana;IE NORMAL SUPERIOR SEDE CALDAS;Cra. 22 #2-65;ENTRE RISAS Y JUEGOS;;Martes;;;;;;9:15.am;10:00.am;;;No aplica;Cali juega;BRYAN LEON;CJ-INF-C19-IENSF-SC-CUAR
19;Bellavista;Urbana;IE NORMAL SUPERIOR SEDE CALDAS;Cra. 22 #2-65;ENTRE RISAS Y JUEGOS;;Martes;;;;;;7:15.am;8:00.am;;;No aplica;Cali juega;BRYAN LEON;CJ-INF-C19-IENSF-SC-PRI
19;Bellavista;Urbana;IE NORMAL SUPERIOR SEDE CALDAS;Cra. 22 #2-65;ENTRE RISAS Y JUEGOS;;Martes;;;;;;10:30.am;11:15.am;;;No aplica;Cali juega;JORGE RAMOS;CJ-INF-C19-IENSF-SC-QUIN
19;Bellavista;Urbana;IE NORMAL SUPERIOR SEDE CALDAS;Cra. 22 #2-65;ENTRE RISAS Y JUEGOS;;Martes;;;;;;8:00.am;8:45.am;;;No aplica;Cali juega;BRYAN LEON;CJ-INF-C19-IENSF-SC-SEG
19;Bellavista;Urbana;IE NORMAL SUPERIOR SEDE CALDAS;Cra. 22 #2-65;ENTRE RISAS Y JUEGOS;;Martes;;;;;;8:45.am;9:15.am;;;No aplica;Cali juega;BRYAN LEON;CJ-INF-C19-IENSF-SC-TER
19;La Cascada;Urbana;HI LAS CASCADAS;Calle 3C #73-40;JUEGO EN ACCION PARA UNA INFANCIA MEJOR;;;;Jueves;;;;10:00.am;11:00.am;;;No aplica;Cali juega;EVELYN COLLAZOS;CJ-PI-C18-HILC-CREA3C2
19;La Cascada;Urbana;HI LAS CASCADAS;Calle 3C #73-40;JUEGO EN ACCION PARA UNA INFANCIA MEJOR;;;Miercoles;;;;;9:00.am;10:00.am;;;No aplica;Cali juega;LORENA RENGIFO;CJ-PI-C18-HILC-PI1CU3
19;San Fernando Viejo;Urbana;CAMINATA SENDERO CRISTO REY;CRA 36 CON CLL 46;acondicionamiento fisico;;;;;;;Domingo;6:45.am;9:00.am;;;No aplica;Carreras y Caminatas;KAROL PORTILLA;1. CAMINATA SENDERO CRISTO REY CYC
19;El Refugio;Urbana;Parque el Divino Salvador;CARRERA 66B CON CALLE 3;acondicionamiento fisico;;Martes;;;Viernes;;;6:45.am-6:45.am;7:45.am-7:45.am;;;No aplica;Carreras y Caminatas;FARDY RAMIREZ;CYC-ACONDICIONAMIENTO FISICO-C19-FARDY RAMIREZ GOMEZ-G01
19;Barrio Eucarístico;Urbana;PISTA AUXILIAR DE ATLETISMO - UNIDAD DEPORTIVA JAIME APARICIO;Carrera 39 # 91;acondicionamiento fisico;;Martes;;Jueves;;;;7:00.pm-7:00.pm;8:00.pm-8:00.pm;;;No aplica;Carreras y Caminatas;FARDY RAMIREZ;CYC-ACONDICIONAMIENTO FISICO-C19-FARDY RAMIREZ GOMEZ-G02
19;El Cedro;Urbana;CANCHAS PANAMERICANAS.;Calle 9 # 36 - 00;acondicionamiento fisico;;Martes;;Jueves;;;;6:00.pm-6:00.pm;7:00.pm-7:00.pm;;;No aplica;Carreras y Caminatas;GUSTAVO SANTANA;CYC-ACONDICIONAMIENTO FISICO-C19-GUSTAVO SANTANA-G03
19;El Refugio;Urbana;Parque El Refugio;Cra 64 entre calle 3D y 3C;acondicionamiento fisico;Lunes;;Miercoles;;;;;6:00.am-6:00.am;7:00.am-7:00.am;;;No aplica;Carreras y Caminatas;MAURICIO MONTAÑO;CYC-ACONDICIONAMIENTO FISICO-C19-MAURICIO MONTAÑO-G01
19;Los Cambulos;Urbana;parque marisol;calle 45#121;acondicionamiento fisico;;;;Jueves;;;;8:30.am;9:30.am;;;No aplica;Carreras y Caminatas;ALEJANDRO ORTIZ;CYC-ACONDICIONAMIENTO FISICO-C22-ALEJANDRO ORTIZ-G04
19;El Lido;Urbana;I. E EUSTAQUIO PALACIOS- GENERAL ANZOATEGUI;1509;RECREO DEPORTIVO;;Martes;;;;;;8:30AM;9:30am;;;No aplica;Deporte Escolar;SEBASTIAN BETANCOURT;1930
19;El Lido;Urbana;I. E EUSTAQUIO PALACIOS- GENERAL ANZOATEGUI;1510;RECREO DEPORTIVO;;Martes;;;;;;10:00AM;11:00am;;;No aplica;Deporte Escolar;SEBASTIAN BETANCOURT;1931
19;El Lido;Urbana;I. E EUSTAQUIO PALACIOS- GENERAL ANZOATEGUI;1511;RECREO DEPORTIVO;;;Miercoles;;;;;8:30AM;9:30pm;;;No aplica;Deporte Escolar;SEBASTIAN BETANCOURT;1932
19;El Lido;Urbana;I. E EUSTAQUIO PALACIOS- GENERAL ANZOATEGUI;1512;RECREO DEPORTIVO;;;Miercoles;;;;;10:00AM;11:00am;;;No aplica;Deporte Escolar;SEBASTIAN BETANCOURT;1933
19;El Lido;Urbana;I. E EUSTAQUIO PALACIOS- GENERAL ANZOATEGUI;1513;RECREO DEPORTIVO;;;;Jueves;;;;8:30AM;9:30am;;;No aplica;Deporte Escolar;SEBASTIAN BETANCOURT;1934
19;El Lido;Urbana;I. E EUSTAQUIO PALACIOS- GENERAL ANZOATEGUI;1514;RECREO DEPORTIVO;;;;Jueves;;;;10:00AM;11:00am;;;No aplica;Deporte Escolar;SEBASTIAN BETANCOURT;1935
19;El Lido;Urbana;I. E EUSTAQUIO PALACIOS- GENERAL ANZOATEGUI;1515;RECREO DEPORTIVO;;;;;Viernes;;;8:30AM;9:30am;;;No aplica;Deporte Escolar;SEBASTIAN BETANCOURT;1936
19;El Lido;Urbana;I. E EUSTAQUIO PALACIOS- GENERAL ANZOATEGUI;1516;RECREO DEPORTIVO;;;;;Viernes;;;10:00AM;11:00am;;;No aplica;Deporte Escolar;SEBASTIAN BETANCOURT;1937
19;El Lido;Urbana;I. E EUSTAQUIO PALACIOS- FRAY CRISTOBAL DE TORRES;1881;RECREO DEPORTIVO;Lunes;;;;;;;7:15AM;8:45am;;;No aplica;Deporte Escolar;ROBINSON SOLARTE;2302
19;El Lido;Urbana;I. E EUSTAQUIO PALACIOS- FRAY CRISTOBAL DE TORRES;1882;RECREO DEPORTIVO;Lunes;;;;;;;8:45AM;10:00am;;;No aplica;Deporte Escolar;ROBINSON SOLARTE;2303
19;El Lido;Urbana;I. E EUSTAQUIO PALACIOS- FRAY CRISTOBAL DE TORRES;1883;RECREO DEPORTIVO;;Martes;;;;;;10:30AM;12:00am;;;No aplica;Deporte Escolar;ROBINSON SOLARTE;2304
19;El Lido;Urbana;I. E EUSTAQUIO PALACIOS- FRAY CRISTOBAL DE TORRES;1884;RECREO DEPORTIVO;;Martes;;;;;;8:45AM;10:00am;;;No aplica;Deporte Escolar;ROBINSON SOLARTE;2305
19;El Lido;Urbana;I. E EUSTAQUIO PALACIOS- FRAY CRISTOBAL DE TORRES;1885;RECREO DEPORTIVO;;;;Jueves;;;;10:30AM;12:00am;;;No aplica;Deporte Escolar;ROBINSON SOLARTE;2306
19;El Lido;Urbana;I. E EUSTAQUIO PALACIOS- FRAY CRISTOBAL DE TORRES;1886;RECREO DEPORTIVO;;;;;Viernes;;;7:15AM;8:45am;;;No aplica;Deporte Escolar;ROBINSON SOLARTE;2307
19;El Lido;Urbana;I. E EUSTAQUIO PALACIOS- FRAY CRISTOBAL DE TORRES;1887;RECREO DEPORTIVO;;;;;Viernes;;;8:45AM;10:00am;;;No aplica;Deporte Escolar;ROBINSON SOLARTE;2308
19;Barrio Eucarístico;Urbana;UNIDAD DEPORTIVA JAIME APARICIO  Ajedrez);C 9 # 37A-07;AJEDREZ;Lunes;;;Jueves;;Sabado;;4:00.pm-4:00.pm-9:00.am;8:00.pm-8:00.pm-1:00.pm;;;No aplica;Desafio Elite;LUIS MATEUS;CE - AJEDREZ - C19 - ALEJANDRO MATEUS - G01
19;Barrio Eucarístico;Urbana;UNIDAD DEPORTIVA JAIME APARICIO  Ajedrez);C 9 # 37A-07;AJEDREZ;Lunes;;Miercoles;Jueves;;Sabado;;4:00.pm-4:00.pm-4:00.pm-9:00.am;8:00.pm-8:00.pm-8:00.pm-1:00.pm;;;No aplica;Desafio Elite;JUAN HERRERA;CE - AJEDREZ - C19 - JUAN S HERRERA - G01
19;Cuarto de Legua   Guadalupe;Urbana;Unidad Deportiva Alberto Galindo Herrera (Coliseo El Pueblo);K 52  ENTRE CALLE 2 Y 3 RA;BADMINTON;Lunes;Martes;Miercoles;Jueves;Viernes;;;4:00.pm-4:00.pm-4:00.pm-4:00.pm-4:00.pm;6:00.pm-6:00.pm-6:29.pm-6:00.pm-6:00.pm;;;No aplica;Desafio Elite;JHON NARVAEZ;CE - BADMINTON - C16 - JHON NARVAEZ - G01
19;Cuarto de Legua   Guadalupe;Urbana;Unidad Deportiva Alberto Galindo Herrera (Coliseo El Pueblo);K 52  ENTRE CALLE 2 Y 3 RA;ESGRIMA;Lunes;Martes;Miercoles;Jueves;Viernes;;;4:00.pm-4:00.pm-4:00.pm-4:00.pm-4:00.pm;6:00.pm-6:00.pm-6:00.pm-6:00.pm-6:00.pm;;;No aplica;Desafio Elite;MARIA BLANCO;CE - ESGRIMA - C19 - MARIA ANGELICA BLANCO - G02
19;Cuarto de Legua   Guadalupe;Urbana;Unidad Deportiva Alberto Galindo Herrera (Coliseo El Pueblo);K 52  ENTRE CALLE 2 Y 3 RA;ESGRIMA;Lunes;Martes;Miercoles;Jueves;Viernes;;;4:00.am-4:00.pm-4:00.pm-4:00.pm-4:00.pm;6:00.pm-6:00.pm-6:00.pm-6:00.pm-6:00.pm;;;No aplica;Desafio Elite;WILSON GAVIRIA;CE - ESGRIMA - C19 - WILSON GAVIRIA - G01
19;El Lido;Urbana;UNIDAD DEPORTIVA  ALBERTO GALINDO HERRERA;K 52 # 2-00;GIMNASIA;Lunes;;Miercoles;;Viernes;;;6:00.pm-6:00.pm-6:00.pm;8:00.pm-8:00.pm-8:00.pm;;;No aplica;Desafio Elite;JONATHAN VARGAS;CE - GIMNASIA - C19 - JONATHAN CHICANGANA - G01
19;Cuarto de Legua   Guadalupe;Urbana;UNIDAD DEPORTIVA ALBERTO GALINDO HERRERA  (Coliseo Ricardo Cobo. Bolera );Cl. 3 # 52-46;hapkido;;;;Jueves;;;;6:15.pm;8:15.pm;;;No aplica;Desafio Elite;JUAN ANDRADE;CE - HAPKIDO - C19 -  JUAN ANDRADE- G02
19;Barrio Eucarístico;Urbana;Piscina Alberto Galindo;K 6 # 12- 18;hapkido;Lunes;;Miercoles;;;Sabado;Domingo;10:30.am-5:00.pm-5:30.pm-10:30.am;12:30.pm-7:00.pm-7:30.pm-12:30.am;;;No aplica;Desafio Elite;LINA VELASCO;CE - HAPKIDO - C19 -  LINA JARAMILLO - G01
19;Cuarto de Legua   Guadalupe;Urbana;UNIDAD DEPORTIVA ALBERTO GALINDO HERRERA  (Coliseo Ricardo Cobo. Bolera );Cl. 3 # 52-46;hapkido;;Martes;;;;;;6:15.pm;8:15.pm;;;No aplica;Desafio Elite;LINA VELASCO;CE - HAPKIDO - C19 -  LINA JARAMILLO - G02
19;Cuarto de Legua   Guadalupe;Urbana;Unidad Deportiva Alberto Galindo Herrera (Coliseo El Pueblo);K 52  ENTRE CALLE 2 Y 3 RA;JUDO;Lunes;;Miercoles;;Viernes;;;3:00.pm-3:00.pm-3:00.pm;4:30.pm-4:30.pm-4:30.pm;;;No aplica;Desafio Elite;JOHAN GOMEZ;CE - JUDO - C16 - JOHAN GOMEZ- G02
19;Cuarto de Legua   Guadalupe;Urbana;Unidad Deportiva Alberto Galindo Herrera (Coliseo El Pueblo);K 52  ENTRE CALLE 2 Y 3 RA;JUDO;;;;;;Sabado;;1:30.pm;3:30.pm;;;No aplica;Desafio Elite;JEISON BURBANO;CE - JUDO - C19 - JEISON BURBANO - G02
19;Barrio Eucarístico;Urbana;UNIDAD DEPORTIVA JAIME APARICIO  (karate do);C 9 # 37A-10;KARATE-DO;Lunes;Martes;Miercoles;Jueves;Viernes;;;6:30.pm-6:30.pm-6:30.pm-6:30.pm-6:30.pm;8:00.pm-8:00.pm-8:00.pm-8:00.pm-8:00.pm;;;No aplica;Desafio Elite;KIMBERLY MONTOYA;CE - KARATE DO - C19 - KIMBERLY MONTOYA- G01
19;Barrio Eucarístico;Urbana;UNIDAD DEPORTIVA JAIME APARICIO  (karate do);C 9 # 37A-10;KARATE-DO;Lunes;Martes;Miercoles;Jueves;Viernes;;;5:00.pm-6:00.pm-5:00.pm-6:00.pm-6:00.pm;7:00.pm-8:00.pm-7:00.pm-8:00.pm-8:00.pm;;;No aplica;Desafio Elite;SARA BARRERA;CE - KARATE DO - C19 - SARA BARRERA - G01
19;Cuarto de Legua   Guadalupe;Urbana;Unidad Deportiva Alberto Galindo Herrera (Coliseo El Pueblo);K 52  ENTRE CALLE 2 Y 3 RA;TAEKWONDO;;Martes;Miercoles;Jueves;Viernes;Sabado;;5:00.pm-5:00.pm-5:00.pm-8:00.am-5:00.pm;7:00.pm-7:00.pm-7:00.pm-11:00.am-7:00.pm;;;No aplica;Desafio Elite;WILLIAM RAMOS;CE - TAEKWONDO - C19 - WILLIAM RAMOS - G01
19;Cuarto de Legua   Guadalupe;Urbana;Unidad Deportiva Alberto Galindo Herrera (Coliseo El Pueblo);K 52  ENTRE CALLE 2 Y 3 RA;TAEKWONDO;;Martes;Miercoles;Jueves;Viernes;Sabado;;5:00.pm-5:00.pm-5:00.pm-8:00.am-5:00.am;7:00.pm-7:00.pm-7:00.pm-11:00.am-7:00.pm;;;No aplica;Desafio Elite;WILMAR MONCAYO;CE - TAEKWONDO - C19 - WILMAR MONCAYO - G01
19;Barrio Eucarístico;Urbana;UNIDAD DEPORTIVA JAIME APARICIO  (Tenis de Campo);C 9 # 37A-06;TENIS DE CAMPO CONVENCIONAL;Lunes;;Miercoles;;Viernes;;;4:00.pm-4:00.pm-4:00.pm;6:00.pm-6:00.pm-6:00.pm;;;No aplica;Desafio Elite;JAVIER QUENGUAN;CE - TENIS DE CAMPO - C19 - RICHARD QUENGUAN - G01
19;Camino Real   Los Fundadores;Urbana;COLEGIO CATOLICO ROSALBA SANTANDER CALI;CARRERA 49 # 9B - 42;TENIS DE MESA  CONVENCIONAL;Lunes;;Miercoles;;Viernes;;;4:00.pm-4:00.pm-4:00.pm;6:00.pm-6:00.pm-4:00.pm;;;No aplica;Desafio Elite;NATHALIA BEDOYA;CE - TENIS DE MESA - C19 - NATHALIA BEDOYA - G01
19;San Fernando Viejo;Urbana;UNIDAD DEPORTIVA JORGE HERRERA BARONA (Piscinas Alberto Galindo);Calle 5b #34-51;ACTIVIDADES SUBACUATICAS;Lunes;;Miercoles;Jueves;Viernes;;;5:00.pm-5:00.pm-5:00.pm-5:00.pm-5:00.pm;7:00.pm-7:00.pm-7:00.pm-7:00.pm-7:00.pm;;;No aplica;Desafio Elite;DIEGO CLAROS;CE-ACTIVIDADES SUBACUATICAS-C19-DIEGO CLAROS ZARAMA-G01
19;Barrio Eucarístico;Urbana;UNIDAD DEPORTIVA JAIME APARICIO  Ajedrez);C 9 # 37A-07;AJEDREZ ADAPTADO;;;;Jueves;Viernes;;;8:30.am-8:30.am;10:30.am-10:30.am;;;No aplica;Desafio Elite;ROLANDO RENTERIA;CE-AJEDREZ ADAPTADO-C19-ROLANDO RENTERIA-G01
19;Barrio Eucarístico;Urbana;UNIDAD DEPORTIVA JAIME APARICIO  (Estadio de Atletismo Pedro Grajales);C 9 # 37A-00;ATLETISMO CONVENCIONAL;Lunes;Martes;Miercoles;Jueves;Viernes;;;4:30.pm-4:30.pm-4:30.pm-4:30.pm-4:30.pm;6:30.pm-6:30.pm-6:30.pm-6:30.pm-6:30.pm;;;No aplica;Desafio Elite;JUAN MORENO;CE-ATLETISMO-C19-JUAN CARLOS MORENO-G03
19;Barrio Eucarístico;Urbana;UNIDAD DEPORTIVA JAIME APARICIO  (Estadio de Atletismo Pedro Grajales);C 9 # 37A-00;ATLETISMO CONVENCIONAL;Lunes;Martes;Miercoles;Jueves;Viernes;;;4:30.pm-4:30.pm-4:30.pm-4:30.pm-4:30.pm;6:30.pm-6:30.pm-6:30.pm-6:30.pm-6:30.pm;;;No aplica;Desafio Elite;MONICA GUTIERREZ;CE-ATLETISMO-C19-MONICA GUTIERREZ-G01
19;San Fernando Viejo;Urbana;UNIDAD DEPORTIVA JORGE HERRERA BARONA (Coliseo Evangelista Mora);CALLE 5B  # 34 - 00;BALONCESTO MASCULINO 3 X 3;;;;;Viernes;;;8:00.pm;9:45.pm;;;No aplica;Desafio Elite;LUIS GUZMAN;CE-BALONCESTO MASCULINO 3X3-C19-LUIS GUZMAN-G02
19;San Fernando Viejo;Urbana;UNIDAD DEPORTIVA JORGE HERRERA BARONA (Coliseo Evangelista Mora);CALLE 5B  # 34 - 00;BALONCESTO MASCULINO;;Martes;;;;;;8:00.pm;9:45.pm;;;No aplica;Desafio Elite;CARLOS ORDOÑEZ;CE-BALONCESTO MASCULINO-C19-ALEJANDRO ORDOÑEZ-G02
19;San Fernando Viejo;Urbana;Coliseo Evangelista Mora;CALLE 5 B4 #35-10;BALONCESTO FEMENINO 3 X3;;Martes;;Jueves;;;;6:00.pm-6:00.pm;8:00.pm-8:00.pm;;;No aplica;Desafio Elite;HARLIN GARCIA;CE-BALONCESTO-FEMENINO-3X3-C15-HARLIN GARCIA-G01
19;San Fernando Viejo;Urbana;Coliseo Evangelista Mora;CALLE 5 B4 #35-10;BALONCESTO FEMENINO 3 X3;;;Miercoles;;;;;8:00.pm;9:45.pm;;;No aplica;Desafio Elite;HARLIN GARCIA;CE-BALONCESTO-FEMENINO-3X3-C19-HARLIN GARCIA-G02
19;San Fernando Viejo;Urbana;UNIDAD DEPORTIVA JORGE HERRERA BARONA (Coliseo Evangelista Mora);CALLE 5B  # 34 - 00;BALONCESTO FEMENINO;;;;Jueves;;;;8:00.pm;9:45.pm;;;No aplica;Desafio Elite;JOSE MEDRANO;CE-BALONCESTO-FEMENINO-C19-JOSE-MEDRANO-G02
19;San Fernando Viejo;Urbana;Coliseo Evangelista Mora;CALLE 5 B4 #35-10;BALONMANO;;Martes;;Jueves;;Sabado;;5:00.pm-5:00.pm-8:00.am;7:00.pm-7:00.pm-10:00.am;;;No aplica;Desafio Elite;VICTOR GARCES;CE-BALONMANO-FEMENINO-C19-VICTOR GARCES-G01
19;Barrio Eucarístico;Urbana;UNIDAD DEPORTIVA JAIME APARICIO  (Diamante De Béisbol Miguel Chaves);C 9 # 37A-09;BEISBOL;Lunes;;;;Viernes;Sabado;;4:00.pm-9:00.am-4:00.pm;6:30.pm-11:30.am-6:30.pm;;;No aplica;Desafio Elite;GUSTAVO MOSQUERA;CE-BEISBOL-MIXTO-C19-GUSTAVO MOSQUERA-G01
19;Cuarto de Legua   Guadalupe;Urbana;UNIDAD DEPORTIVA ALBERTO GALINDO HERRERA  (Coliseo Ricardo Cobo. Bolera );Cl. 3 # 52-46;BILLAR ADAPTADO;;;Miercoles;;Viernes;;;5:00.pm-5:00.pm;7:00.pm-7:00.pm;;;No aplica;Desafio Elite;LUIS ESTRADA;CE-BILLAR ADAPTADO-C19-LUIS ESTRADA-G01
19;Cuarto de Legua   Guadalupe;Urbana;UNIDAD DEPORTIVA ALBERTO GALINDO HERRERA  (Billar );Cl. 3 # 52-46;BILLAR;Lunes;Martes;Miercoles;Jueves;;;;3:30.pm-3:30.pm-3:30.pm-3:30.pm;7:00.pm-7:00.pm-7:00.pm-7:00.pm;;;No aplica;Desafio Elite;CRISTIAN ANTE;CE-BILLAR-C19-CRISTIAN ANTE-G04
19;Cuarto de Legua   Guadalupe;Urbana;UNIDAD DEPORTIVA ALBERTO GALINDO HERRERA  (Pista BMX);K 52  ENTRE CALLE 2 Y 3 RA;BMX;;;;;;;;;;;;No aplica;Desafio Elite;DANIEL DELGADO;CE-BMX-C19-DANIEL ALEJANDRO DELGADO-G01
19;Cuarto de Legua   Guadalupe;Urbana;UNIDAD DEPORTIVA ALBERTO GALINDO HERRERA  (Velódromo Alcides Nieto Patiño);Carrera 54 Oeste # 3-50;BOCCIA;Lunes;;Miercoles;Jueves;;;;1:30.pm-1:30.pm-1:30.pm;4:00.pm-4:00.pm-4:00.pm;;;No aplica;Desafio Elite;JAIRO GALINDO;CE-BOCCIA-C19-JAIRO GALINDO-G01
19;Cuarto de Legua   Guadalupe;Urbana;UNIDAD DEPORTIVA ALBERTO GALINDO HERRERA  (Velódromo Alcides Nieto Patiño);Carrera 54 Oeste # 3-50;CICLISMO;Lunes;;Miercoles;;Viernes;Sabado;;8:00.am-8:00.am-7:00.am-8:00.am;10:00.am-10:00.am-10:00.am-10:00.am;;;No aplica;Desafio Elite;ALEXANDER GONZALES;CE-CICLISMO-C19-ALEXANDER GONZALES-G02
19;Cuarto de Legua   Guadalupe;Urbana;UNIDAD DEPORTIVA ALBERTO GALINDO HERRERA  (Velódromo Alcides Nieto Patiño);Carrera 54 Oeste # 3-50;CICLISMO;Lunes;;Miercoles;;Viernes;Sabado;;8:00.am-8:00.am-7:00.am-8:00.am;10:00.am-10:00.am-10:00.am-10:00.am;;;No aplica;Desafio Elite;REMBERTO JARAMILLO;CE-CICLISMO-C19-REMBERTO JARAMILLO-G01
19;San Fernando Viejo;Urbana;UNIDAD DEPORTIVA JORGE HERRERA BARONA (Pista Hockey );C 5B # 34 - 03;FUTBOL 5 SONORO;Lunes;Martes;;Jueves;;;;7:00.pm-7:00.pm-7:00.pm;9:00.pm-9:00.pm-9:00.pm;;;No aplica;Desafio Elite;MARIO LOPEZ;CE-FÚTBOL 5 VISUAL-C19-MARIO LOPEZ-G01
19;San Fernando Viejo;Urbana;Coliseo Evangelista Mora;CALLE 5 B4 #35-10;FUTBOL SALON  FEMENINO;Lunes;;;;;;;2:00.pm;4:00.pm;;;No aplica;Desafio Elite;INGRID GOMEZ;CE-FUTBOL SALON-FEMENINO-C19-INGRID GOMEZ-G02
19;El Lido;Urbana;UNIDAD DEPORTIVA ALBERTO GALINDO HERRERA  (Canchas de Baloncesto);K 52  C 2 -00;FUTSALA  AUDITIVO;;Martes;;Jueves;;;;2:00.pm-2:00.pm;4:00.pm-4:00.pm;;;No aplica;Desafio Elite;JONATHAN ESCOBAR;CE-FUTSALA AUDITIVO-C19-JONATHAN ESCOBAR-G01
19;El Lido;Urbana;UNIDAD DEPORTIVA ALBERTO GALINDO HERRERA  (Canchas de Baloncesto);K 52  C 2 -00;FUTSALA COGNITIVO;;Martes;;Jueves;;;;2:00.pm-2:00.pm;4:00.pm-4:00.pm;;;No aplica;Desafio Elite;JONATHAN ESCOBAR;CE-FUTSALA COGNITIVO-C19-JONATHAN ESCOBAR-G01
19;Barrio Eucarístico;Urbana;Piscina Alberto Galindo;K 6 # 12- 18;hapkido;Lunes;;Miercoles;;;Sabado;;5:30.pm-5:30.pm-10:30.am;7:30.pm-7:30.pm-12:30.pm;;;No aplica;Desafio Elite;JUAN ANDRADE;CE-HAPKIDO - C19 - JUAN MANUEL ANDRADE - G01
19;Cuarto de Legua   Guadalupe;Urbana;Unidad Deportiva Alberto Galindo Herrera (Coliseo El Pueblo);K 52  ENTRE CALLE 2 Y 3 RA;JUDO VISUAL;Lunes;;Miercoles;;;Sabado;;5:00.pm-5:00.pm-8:30.am;7:00.pm-7:00.pm-10:30.am;;;No aplica;Desafio Elite;LEYDER CAMPO;CE-JUDO VISUAL-C19-LEYDER CAMPO-G01
19;Barrio Eucarístico;Urbana;UNIDAD DEPORTIVA JAIME APARICIO  (Levantamiento de Pesas);C 9 # 37A-00;LEVANTAMIENTO PESAS;Lunes;Martes;Miercoles;Jueves;Viernes;;;2:30.pm-2:30.pm-2:30.pm-2:30.pm-2:30.pm;4:00.pm-4:00.pm-4:00.pm-4:00.pm-4:00.pm;;;No aplica;Desafio Elite;MILTON GONZALEZ;CE-LEVANTAMIENTO DE PESAS-C19-MILTON GONZALES TELLO-G01
19;Cuarto de Legua   Guadalupe;Urbana;Unidad Deportiva Alberto Galindo Herrera (Coliseo El Pueblo);K 52  ENTRE CALLE 2 Y 3 RA;LUCHA OLÍMPICA;Lunes;Martes;Miercoles;;Viernes;;;6:00.pm-6:00.pm-3:00.pm-5:00.pm;8:00.pm-8:00.pm-5:00.pm-7:00.pm;;;No aplica;Desafio Elite;ANA RENTERIA;CE-LUCHA OLIMPICA - C19 - ANA CRISTINA RENTERIA CASTILLO - G01
19;Cuarto de Legua   Guadalupe;Urbana;Unidad Deportiva Alberto Galindo Herrera (Coliseo El Pueblo);K 52  ENTRE CALLE 2 Y 3 RA;LUCHA OLÍMPICA;Lunes;Martes;;Jueves;Viernes;;;4:00.pm-4:00.pm-4:00.pm-4:00.pm;6:00.pm-6:00.pm-6:00.pm-6:00.pm;;;No aplica;Desafio Elite;DANNIA FIGUEROA;CE-LUCHA OLIMPICA - C19 - DANNIA FIGUEROA DUQUE - G01
19;Barrio Eucarístico;Urbana;UNIDAD DEPORTIVA JAIME APARICIO  (Piscinas Hernando Botero O´Byrne);C 9 # 37A-06;NATACIÓN CONVENCIONAL;Lunes;Martes;Miercoles;Jueves;Viernes;;;4:00.pm-4:30.pm-4:00.pm-4:00.pm-4:00.pm;6:30.pm-6:30.pm-6:30.pm-6:30.pm-6:30.pm;;;No aplica;Desafio Elite;FADELL RIQUETT;CE-NATACION CARRERAS-C19-ANDRES FADELL RIQUETT-G03
19;Barrio Eucarístico;Urbana;UNIDAD DEPORTIVA JAIME APARICIO  (Estadio de Atletismo Pedro Grajales);C 9 # 37A-00;PARA-ATLETISMO;Lunes;Martes;Miercoles;Jueves;;;;4:00.pm-4:00.pm-4:00.pm-4:00.pm;6:00.pm-6:00.pm-6:00.pm-6:00.pm;;;No aplica;Desafio Elite;DANIEL GUAZA;CE-PARA-ATLETISMO-C19-DANIEL GUAZA-G01
19;Barrio Eucarístico;Urbana;UNIDAD DEPORTIVA JAIME APARICIO  (Estadio de Atletismo Pedro Grajales);C 9 # 37A-00;PARA-ATLETISMO;Lunes;Martes;Miercoles;Jueves;;;;4:00.pm-7:30.am-7:30.am-7:30.am;5:30.pm-9:30.am-9:30.am-9:30.am;;;No aplica;Desafio Elite;JHON MINA;CE-PARA-ATLETISMO-C19-JHON LASSO-G01
